Season,Squad,Min_squad,90s_squad,Age_squad_mean,NumPlayers_squad,OffScore_squad,MidScore_squad,DefScore_squad,IntensityScore_squad,OverallScore_squad,Comp
2023-2024,Cagliari,37895.0,421.1000000000001,26.543976777939044,29,383.87975635989864,317.7042261697911,599.5038641239057,568.0155008105671,433.69594888453184,it Serie A
2023-2024,Celta Vigo,37747.0,419.5,26.870037703559113,31,475.6103858368534,451.0572805779765,660.0161287721812,615.5062510945825,528.8945983956704,es La Liga
2023-2024,Chelsea,37265.0,414.3999999999999,24.66927845703462,31,631.5338611323289,643.381579637721,613.6817048604737,653.5297895453263,629.5323818768412,eng Premier League
2023-2024,Clermont Foot,32914.0,365.7000000000001,27.22165947621073,30,315.4259812108321,422.53079987934103,616.1923743015142,603.6252700066972,451.38305179722903,fr Ligue 1
2023-2024,Crystal Palace,37831.0,420.6,27.181351272765724,26,543.4046088212374,519.3319372184885,634.2963894586036,651.4539955309333,565.6776451661099,eng Premier League
2023-2024,Cádiz,37596.0,417.79999999999995,28.933996247654783,34,303.34250766468233,426.244060503353,542.271604797181,594.2598133728022,423.9527243217388,es La Liga
2023-2024,Darmstadt 98,33664.0,374.3,27.474729681558937,32,316.24863890375644,452.6103314495244,638.9891630593082,577.9458634703842,469.2827111375297,de Bundesliga
2023-2024,Dortmund,33803.0,375.5,27.264869189061063,32,616.6440442364845,534.0146323844031,673.8168868075664,614.9202416815754,608.1585211428179,de Bundesliga
2023-2024,Eint Frankfurt,33282.0,369.5999999999999,25.746322336398052,31,501.063663975341,510.24846342048306,628.9796769508558,642.1123004902466,546.7639347822266,de Bundesliga
2023-2024,Empoli,36695.0,407.7000000000001,26.62003815233683,31,274.19015441324734,460.65679950864967,530.9792484845973,561.606101407299,421.94206746883145,it Serie A
2023-2024,Everton,37473.0,416.20000000000005,27.550391780821915,24,409.2773276555332,525.775994064517,683.6781376786965,660.9163054220533,539.5771531329156,eng Premier League
2023-2024,Fiorentina,39177.0,435.3,27.684357188093728,29,421.8424735896698,581.7380737232257,590.55966900884,601.7539782452393,531.3800721072452,it Serie A
2023-2024,Freiburg,34044.0,377.99999999999994,27.438597109622837,25,450.6224615301653,385.7328164676892,580.3370600683528,605.4910103227256,472.2307793554025,de Bundesliga
2023-2024,Frosinone,38562.0,428.7,24.68588766142835,34,359.2889368714949,427.35013770536517,544.9306814160443,585.2612184711187,443.85658533096813,it Serie A
2023-2024,Fulham,38365.0,426.4,28.717151049133324,25,447.08357229385615,560.8372827126292,692.3708877465774,609.4781294034497,566.763914251021,eng Premier League
2023-2024,Genoa,38351.0,426.29999999999995,27.10028645764894,34,369.8318323074014,488.10111602877265,547.9198653333904,574.8784474141246,468.6176045565215,it Serie A
2023-2024,Getafe,37355.0,415.00000000000006,27.70957836969616,31,394.2401652808624,438.2546957677588,609.9863976604477,596.5716009221695,480.8270862363563,es La Liga
2023-2024,Girona,37977.0,422.20000000000005,26.51826895226058,25,633.5902151525154,606.014371537448,520.7052029844886,555.4322432525472,586.769929891484,es La Liga
2023-2024,Gladbach,33842.0,376.20000000000005,25.796799834525146,27,521.4096061906151,588.5592690057834,603.1680890712769,604.9657584900182,571.0456547558919,de Bundesliga
2023-2024,Granada,37679.0,418.6,26.999462212610972,39,363.34813818235136,496.94991040040713,566.0890573847063,567.794499151313,475.4623686558216,es La Liga
2023-2024,Heidenheim,33812.0,375.69999999999993,27.161191293032054,22,455.143297122648,547.30389753328,638.0025955166068,636.6499348608019,546.8165967241782,de Bundesliga
2023-2024,Hellas Verona,31586.0,350.90000000000003,26.27899865375985,30,371.55574172258935,467.1921635884357,683.8013356756069,621.9208923842334,507.51641366221065,it Serie A
2023-2024,Hoffenheim,32199.0,357.8,27.9793782415603,26,590.1290143569245,576.740693563206,644.8345191973768,619.0954070829367,603.9014090391692,de Bundesliga
2023-2024,Inter,37777.0,419.9,29.47126293776637,27,664.5767190508622,654.7004569516878,544.1943162614275,573.8663652743409,621.1571640879924,it Serie A
2023-2024,Juventus,37714.0,418.9000000000001,26.758620141061673,30,452.71033099215094,544.8691979989155,561.835027868004,558.8356995252364,519.8048522863568,it Serie A
2023-2024,Köln,33662.0,374.20000000000005,25.810281623195294,26,327.22401930179115,476.088815807416,723.9190915408021,638.2409185272156,509.0773088833364,de Bundesliga
2023-2024,Las Palmas,37001.0,411.0,25.851579687035482,28,279.91659540109686,455.8406326270458,652.1824772718942,613.2004909127774,462.64656843334564,es La Liga
2023-2024,Lazio,37673.0,418.6,28.734544747297935,22,423.38115016642627,500.18573087094614,502.01084204213447,579.7421777365643,475.19257435983565,it Serie A
2023-2024,Le Havre,33729.0,374.7,26.652113770129368,27,346.7571468038669,427.70917693717337,633.421488461561,608.5823766371735,469.2959374008671,fr Ligue 1
2023-2024,Lecce,37656.0,418.6000000000001,25.356522200977274,26,349.1601367825942,405.68308232683245,555.401094207051,597.2780275874336,436.7481044388258,it Serie A
2023-2024,Lens,33561.0,373.0,27.320126669162608,25,493.5270419676119,465.9850416935853,600.3631950064272,623.3491895774206,519.9584262225416,fr Ligue 1
2023-2024,Leverkusen,33710.0,374.4,26.695499015689315,23,748.8712691382063,679.4990088408553,503.14042350904214,619.2139978283806,643.8369004960346,de Bundesliga
2023-2024,Lille,33725.0,374.8,25.56780133432172,27,501.06902000518494,570.1914077641968,631.0298371548892,618.2072168621751,567.4300883080904,fr Ligue 1
2023-2024,Liverpool,37673.0,418.50000000000006,26.719989145648256,30,638.6635271657674,611.2364160793664,650.446564387814,682.2670434018264,633.4488358776492,eng Premier League
2023-2024,Lorient,33743.0,374.80000000000007,25.319859581937134,37,479.0583329851371,525.1388555731924,590.2945791156883,604.5612538321226,531.4972558913393,fr Ligue 1
2023-2024,Luton Town,37860.0,420.09999999999997,27.119498151082936,28,346.69772473496215,522.3950643495455,656.9328897298278,632.3919425887591,508.6752262714451,eng Premier League
2023-2024,Lyon,33896.0,376.2,27.35190571865536,32,547.6726613506061,608.5074531160176,581.3157312682285,627.0059829009784,579.1652819116174,fr Ligue 1
2023-2024,Mainz 05,34015.0,377.9,27.0994884609731,29,398.8593920799089,557.555298284744,617.1730309857695,649.427684811442,524.5292404501407,de Bundesliga
2023-2024,Mallorca,37808.0,420.1,29.184534294836507,25,389.1623953922942,514.1160364906336,623.7562563959518,627.413198759696,509.01156275962654,es La Liga
2023-2024,Manchester City,37759.0,419.49999999999994,27.02130036472244,22,649.7021495370935,740.2963833639742,510.73781906163657,600.8021957638189,633.5787839875682,eng Premier League
2023-2024,Manchester Utd,37485.0,416.5,26.62902288513158,30,447.28334881674493,462.10416753657074,631.0205222932736,609.8867224487311,513.4693462155298,eng Premier League
2023-2024,Marseille,35092.0,389.8,27.72898590021692,33,485.3662637965997,573.3894499977945,651.3997921589013,634.2303520455315,570.051835317765,fr Ligue 1
2023-2024,Metz,33837.0,376.1000000000001,27.069329904891728,30,346.2098951856296,422.06875221848577,601.369643667516,557.7985705643993,456.54943035721044,fr Ligue 1
2023-2024,Milan,38872.0,431.90000000000003,26.777546820333402,34,569.9592431816166,549.9232819520117,569.4695067587304,562.871435734344,563.1173439641196,it Serie A
2023-2024,Monaco,33355.0,370.50000000000006,25.69226083254184,28,614.1999488779703,585.615229162425,727.7579849153524,688.3874347197958,642.5243876519158,fr Ligue 1
2023-2024,Montpellier,33762.0,374.80000000000007,26.929998654014405,30,390.1450443905525,660.0504844373057,671.3798774275411,627.9759027030874,573.8584687517997,fr Ligue 1
2023-2024,Monza,39296.0,436.59999999999997,27.353275142508146,30,402.7507898645459,399.4022562208308,539.7872963430045,518.1460157951726,447.31344747612707,it Serie A
2023-2024,Nantes,32722.0,363.70000000000005,27.468876877245783,34,385.2895870269262,395.3749151174444,638.5163710245811,582.3767179350211,473.0602910563172,fr Ligue 1
2023-2024,Napoli,40090.0,445.49999999999994,27.566837116487903,26,529.1604517932651,474.1990743516357,556.882188106973,592.7093693327098,520.0805714172913,it Serie A
2023-2024,Newcastle Utd,37774.0,419.79999999999995,27.599160776215815,32,561.174732535557,677.3365417729333,612.9634282637629,628.5137335495367,617.158234190751,eng Premier League
2023-2024,Nice,33570.0,373.29999999999995,26.243613345248733,25,405.9571018358641,430.8710250076949,628.978985670984,607.7798926995761,488.602370838181,fr Ligue 1
2023-2024,Nott'ham Forest,37535.0,417.0,26.308156355801792,32,529.5384234600269,425.5091229411781,672.2437269009314,610.7556326430866,542.4304244340454,eng Premier League
2023-2024,Osasuna,36699.0,407.90000000000003,28.295733657956575,27,397.15029966227894,438.96836784948846,530.3375424200392,596.8014055129834,455.4854033106022,es La Liga
2023-2024,Paris FC,270.0,3.0,36.4,1,,,,,,fr Ligue 1
2023-2024,Paris S-G,33832.0,376.00000000000006,25.185316383824365,29,696.8099876192202,652.0858180935796,595.9454344426123,640.2115886674989,648.2804133851373,fr Ligue 1
2023-2024,RB Leipzig,33884.0,376.8,26.037631330421437,26,659.9906634124746,548.5016092575952,591.108706309679,619.9224003748554,599.8669929932495,de Bundesliga
2023-2024,Rayo Vallecano,37703.0,418.90000000000003,29.97588906836039,26,258.4050246643584,452.2429703231306,555.879967215796,611.3888442792402,422.17598740109497,es La Liga
2023-2024,Real Madrid,37764.0,419.5,27.810544433852343,27,717.6373016766844,746.5680269760911,512.5701171263654,596.2959689699555,658.925148593047,es La Liga
2023-2024,Real Sociedad,37804.0,420.20000000000005,26.219897365358165,30,431.9112076689596,476.2338851407987,604.8223535604143,633.4328916487281,504.3224821233909,es La Liga
2023-2024,Reims,32335.0,359.4,26.306488325344052,28,412.9727239279425,572.5738679989793,678.961252755566,625.9894526536942,554.8359482274959,fr Ligue 1
2023-2024,Rennes,35141.0,390.3,25.220636862923648,27,464.7151719522533,516.961356444835,621.8763665837588,622.7171406788183,534.5176316602824,fr Ligue 1
2023-2024,Roma,37706.0,418.69999999999993,27.970769965761612,29,463.5231105736651,509.9615371881163,515.5066594139753,549.4005488467528,496.33043572525224,it Serie A
2023-2024,Salernitana,35142.0,390.5,27.71741382745567,36,343.1028290488403,394.531309444156,561.3280282565529,541.7686787206752,432.9873889165164,it Serie A
2023-2024,Sassuolo,38386.0,426.6,26.865270803188928,29,333.87623846277586,439.17673316172005,524.2037606199717,528.6054653765192,432.4189107481559,it Serie A
2023-2024,Sevilla,37821.0,420.49999999999994,29.045207782848916,35,472.1640190441197,484.1968291925114,683.8403096857354,642.9463976108851,546.7337193074555,es La Liga
2023-2024,Sheffield Utd,37747.0,419.29999999999995,26.220061024295653,35,375.77575831276204,514.4917747783028,622.8316224802708,568.1634417901055,504.3663851904452,eng Premier League
2023-2024,Strasbourg,33798.0,375.5,24.628988255444092,30,409.07931392265556,406.007581371974,674.8638796906449,590.086265558104,496.65025832842485,fr Ligue 1
2023-2024,Stuttgart,33933.0,376.8999999999999,25.45869941406843,27,695.8302731885581,668.5480330234867,615.7444788639401,640.6483912973989,660.0409283586615,de Bundesliga
2023-2024,Torino,38481.0,427.4,26.861687586081445,29,348.546497312572,488.8495897941827,545.079634920988,567.0704347084674,460.8252406759143,it Serie A
2023-2024,Tottenham,38076.0,422.9,25.546409811955037,29,634.3652499366711,517.2214642348399,683.247184531286,660.0160866299717,611.6112995675991,eng Premier League
2023-2024,Toulouse,33915.0,376.8,24.300895450869994,26,397.80308488650735,559.1758017173183,609.5818708196385,640.9468840098048,522.1869191411547,fr Ligue 1
2023-2024,Udinese,37629.0,418.00000000000006,26.827676761990542,31,379.52133981186637,494.8468029002227,650.01871412375,582.5034878303371,508.12895227861304,it Serie A
2023-2024,Union Berlin,33567.0,373.00000000000006,28.45122292727977,28,390.09610114324227,425.05765853854524,624.157281181855,620.1291907488633,479.7703469545475,de Bundesliga
2023-2024,Valencia,36278.0,403.2000000000001,24.784964409810076,28,354.9155573661953,457.7388722512358,619.2775711569119,604.2875360147616,477.31066692478106,es La Liga
2023-2024,Villarreal,37569.0,417.4,28.329359312198893,32,576.0497567367892,526.3116837929184,596.6782325160133,592.5581173434726,566.346557681907,es La Liga
2023-2024,Werder Bremen,33718.0,374.20000000000005,27.416732902307373,29,495.5158272521845,531.0771323500871,653.2403847125371,624.4673584684247,559.9444481049362,de Bundesliga
2023-2024,West Ham,37871.0,420.8,28.765929075017816,26,437.4827637057679,739.4507088353045,628.5394296223586,617.950174495605,601.8243007211437,eng Premier League
2023-2024,Wolfsburg,34878.0,387.7,26.295781323598682,28,421.18684779113954,516.7085519189995,589.4723811175129,616.9316987863533,509.12259360921735,de Bundesliga
2023-2024,Wolves,37644.0,418.1,27.669533397471138,26,535.3569077996606,436.19412518590417,592.3624208984885,628.3313519844567,521.3044846280177,eng Premier League
2024-2025,Alavés,38311.0,425.6,26.58245529628739,28,299.3371903956735,454.8606704786342,659.5616699666796,591.8298828868451,471.2531769469958,es La Liga
2024-2025,Angers,33652.0,373.50000000000006,27.897218590276953,30,355.4475808761107,460.2845650426245,631.0993391604161,566.8288561322244,482.2771616930504,fr Ligue 1
2024-2025,Arsenal,37803.0,420.20000000000005,26.20828207009425,25,534.316266038366,501.06508414136,539.8692693252142,566.9803594217647,525.0835398349801,eng Premier League
2024-2025,Aston Villa,38745.0,430.59999999999997,27.45739063104917,27,467.5556543765347,657.752834768414,542.5484739381973,525.980246191496,555.9523210277154,eng Premier League
2024-2025,Atalanta,39474.0,438.6,27.545506477887713,31,641.4274690812971,585.8707820788899,577.1422955175094,602.9266164139635,601.4801822258988,it Serie A
2024-2025,Athletic Club,37661.0,418.6000000000001,27.279458137247083,31,444.665516310609,536.0962232475954,611.8952301728538,597.7304977099412,530.8856565770194,es La Liga
2024-2025,Atlético Madrid,37611.0,418.0,28.783815904921436,24,568.9358558474727,613.0297990035432,593.340324175859,572.0735061990999,591.7686596756249,es La Liga
2024-2025,Augsburg,34391.0,382.00000000000006,27.209133203454396,28,357.91559482542925,405.29985000928144,614.2509174128612,571.3861763177185,459.15545408252393,de Bundesliga
2024-2025,Auxerre,33750.0,375.00000000000006,26.364343703703707,29,508.006243946191,407.3846682486145,692.3209551879638,588.1366877762179,535.9039557942564,fr Ligue 1
2024-2025,Barcelona,37744.0,419.3,25.120191288681642,28,760.1786270616522,717.5489453881178,522.8650809406339,588.1190047324635,666.8642177968013,es La Liga
2024-2025,Bayern Munich,33742.0,374.70000000000005,28.15293294757257,29,790.7603427857508,632.7016366788877,574.1528190879319,634.2332860533047,665.8715995175235,de Bundesliga
2024-2025,Betis,37056.0,411.59999999999997,28.756186562052434,34,487.2121224859466,502.58430857753166,612.4424614032607,623.1693620722095,534.0796308222463,es La Liga
2024-2025,Bochum,32809.0,364.49999999999994,28.32088501831737,27,373.10949012755896,443.5440442451902,600.379210879347,608.4934551787296,472.3442484173654,de Bundesliga
2024-2025,Bologna,36868.0,409.5,26.716211891070845,27,433.545598013692,485.6669009231487,593.382318497518,587.7611212327233,504.1982724781196,it Serie A
2024-2025,Bournemouth,37538.0,416.90000000000003,25.4465235228302,28,493.3824339368572,583.3453209561907,625.2601397487315,632.5654713854773,567.3292982139264,eng Premier League
2024-2025,Brentford,37778.0,419.6,26.390266754850092,28,567.0735901053034,417.44231182568274,579.2324452798318,604.8802744908301,521.2494490702726,eng Premier League
2024-2025,Brest,33764.0,375.20000000000005,28.56788528766961,30,504.0571523087643,514.2975660363734,673.371528673281,627.6620335071228,563.9087490061396,fr Ligue 1
2024-2025,Brighton,37277.0,414.3,25.393360533115732,30,495.08421222763894,523.9624474093988,611.4790817825094,606.602944985537,543.5085804731824,eng Premier League
2024-2025,Cagliari,36781.0,408.5,26.981786792093743,27,385.8023795088546,453.9496202481932,545.6218597504237,530.6866242606136,461.7912865024905,it Serie A
2024-2025,Celta Vigo,38026.0,422.49999999999994,27.16270709514542,29,447.9682442204875,531.4648948907343,617.2866888871372,550.9638058672342,532.2399426661196,es La Liga
2024-2025,Chelsea,38492.0,427.5,24.086726349545696,28,552.4477660265611,546.2503602429748,591.0707683356679,586.2251645781141,563.2562982017346,eng Premier League
